row_id,cv_id,job_index,organization,position,startDate,endDate,status,department,seniority
944,213,0,BBHT Beratungsgesellschaft mbH & Co. KG,Geschäftsführender Gesellschafter,2015-02,,ACTIVE,Other,Management
945,213,1,BBHT Beratungsgesellschaft mbH & Co. KG,Senior Managing Consultant,2015-01,,ACTIVE,Consulting,Senior
946,213,2,BBHT Solutions S.R.L.,Geschäftsführer,2019-02,,ACTIVE,Other,Management
947,213,3,viadee Unternehmensberatung GmbH,Senior Consultant,1996-02,2015-01,INACTIVE,Consulting,Senior
948,214,0,Ing. Büro W.Meier GmbH,CEO,1989-03,,ACTIVE,Other,Management
949,214,1,Elmes Staub & Co,Entwicklungs Ingenieur,1983-04,1989-02,INACTIVE,Information Technology,Professional
950,215,0,Casas André Luiz,Gerente de Comunicação e Marketing,2024-06,,ACTIVE,Marketing,Professional
951,215,1,C2L Communication to Lead,Gestora de projetos,2021-10,2023-07,INACTIVE,Project Management,Lead
952,215,2,The Walt Disney Company,Gerente de Marketing Rádio Disney Brasil,2014-07,2019-01,INACTIVE,Marketing,Professional
953,215,3,The Walt Disney Company,Coordenadora Sênior de Comunicação,2006-02,2014-07,INACTIVE,Marketing,Lead
954,215,4,Zenza Comunicação,Assessora de Imprensa,2001-07,2005-12,INACTIVE,Marketing,Professional
955,215,5,Ketchum,Assessora de Imprensa,2000-07,2001-06,INACTIVE,Marketing,Professional
956,215,6,LM&X Comunicação Ltda,Assessora de Imprensa,1995-01,2000-06,INACTIVE,Marketing,Professional
957,216,0,Vidrados bs,Operadora de empilhadeira,,,UNKNOWN,Other,Professional
958,217,0,BPOLAK,Beamter,,,UNKNOWN,Other,Professional
959,218,0,Karwendel-Werke Huber GmbH & Co. KG,Geschäftsführer Finanzen,2006-05,,ACTIVE,Other,Management
960,219,0,A-ROSA Kreuzfahrten,CEO,2025-02,,ACTIVE,Other,Management
961,219,1,GALERIA Reisen GmbH / Galeria Karstadt Kaufhof,Geschäftsführer / Leitung Reisen Galeria Karstadt Kaufhof,2019-08,2025-02,INACTIVE,Other,Management
962,219,2,DER Touristik,Geschäftsführer,2014-10,2019-07,INACTIVE,Other,Management
963,219,3,DER Touristik Hotels & Resorts,CEO,2008-10,2014-09,INACTIVE,Other,Management
964,219,4,TUI Deutschland,Leiter Einkauf Central Europe,2006-07,2008-09,INACTIVE,Purchasing,Lead
965,219,5,TUI Deutschland,General Manager Business Unit,2004-01,2006-06,INACTIVE,Other,Management
966,219,6,"Tui Deutschland, 1-2-Fly",Abteilungsleiter,2001-03,2003-12,INACTIVE,Other,Lead
967,219,7,TUI Deutschland,Produktmanager,1989-08,2001-02,INACTIVE,Project Management,Professional
968,220,0,Beppe Spadacini,masterblaster,,,UNKNOWN,Other,Professional
969,221,0,de Taxatheek,Algemeen directeur,1996-01,,ACTIVE,Other,Management
970,222,0,JPMorgan Chase & Co.,Executive Director,2017-03,,ACTIVE,Other,Management
971,222,1,BofA,Director,2000-07,2016-03,INACTIVE,Other,Director
972,222,2,Banco BGN Argentina,Equity Research,1998,1999,INACTIVE,Consulting,Professional
973,222,3,Duff & Phelps,Credit Risk Analyst,1997,1998,INACTIVE,Other,Professional
974,222,4,Banco Central de la República Argentina,Financial Analyst,1996,1997,INACTIVE,Other,Professional
975,223,0,Bournemouth University,Student Records Manager,,,UNKNOWN,Administrative,Lead
976,224,0,ENOUGH,Supply Chain Lead & Master Planning,2024-10,,ACTIVE,Other,Lead
977,224,1,ENOUGH,Supply Chain Analyst,2022-08,2024-10,INACTIVE,Other,Professional
978,224,2,ENOUGH,Supply Chain Analyst,2022-08,2024-10,INACTIVE,Other,Professional
979,224,3,ENOUGH,Data Analyst,2022-07,2022-09,INACTIVE,Information Technology,Professional
980,224,4,Morrisons,Customer Service Assistant,2015-03,2022-07,INACTIVE,Customer Support,Junior
981,224,5,G4S,Event Assistant,2015-03,2018-09,INACTIVE,Marketing,Junior
982,225,0,Switch GmbH,Chief Executive Officer,2022-02,,ACTIVE,Other,Management
983,225,1,Wolfenbütteler Schwimmverein von 1921,Board Member (honorary),2018-04,2022-07,INACTIVE,Other,Management
984,225,2,Siemens,Product Manager Trackguard Sinet,2020-04,2022-01,INACTIVE,Project Management,Professional
985,225,3,Siemens,Risk Manager,2017-10,2020-03,INACTIVE,Other,Professional
986,225,4,Siemens,Head of Service Coordination,2015-05,2017-09,INACTIVE,Customer Support,Lead
987,225,5,Siemens,Escalation Manager,2015-05,2017-09,INACTIVE,Customer Support,Professional
988,225,6,Friedrich-Alexander-University of Erlangen-Nürnberg,Research Assistent,2011-10,2015-01,INACTIVE,Other,Junior
989,225,7,Siemens Technik Akademie,Lecturer,2007-10,2013-03,INACTIVE,Other,Professional
990,225,8,Siemens,R&D Project Lead,2010-08,2011-09,INACTIVE,Project Management,Lead
991,225,9,Siemens,System Test Lead,2007-04,2010-10,INACTIVE,Information Technology,Lead
992,225,10,Siemens,Condition Monitoring Trainer,2008-03,2010-08,INACTIVE,Consulting,Professional
993,225,11,Comneon,Graduate and student trainee,2004-04,2006-09,INACTIVE,Other,Junior
994,225,12,Bundeswehr (German Federal Armed Forces),Basic Military Servic,2000-07,2001-07,INACTIVE,Other,Professional
995,226,0,"Triad Technologies, LLC",Information Technology Business Analyst,2023-04,,ACTIVE,Information Technology,Professional
996,226,1,Trane Technologies,Project Manager - Store/Warehouse Design and Merchandising,2022-03,2023-04,INACTIVE,Project Management,Professional
997,226,2,Trane Technologies,Business Systems Analyst 2,2021-04,2022-03,INACTIVE,Information Technology,Professional
998,226,3,Trane,Business System Analyst,2018-01,2022-03,INACTIVE,Information Technology,Professional
999,227,0,SAP,Global VP and Head of Sustainability Innovation,2021-04,,ACTIVE,Other,Management
1000,227,1,SAP,Head of Startup Engagements for S/4HANA and Digital Supply Chain,2019-09,,ACTIVE,Business Development,Lead
1001,227,2,SAP,VP & Head of Future of Work Go-to-Market,2018-07,2019-09,INACTIVE,Marketing,Management
1002,227,3,SAP,VP & Head of SAP Leonardo Machine Learning Business Development,2015,2018,INACTIVE,Business Development,Management
1003,227,4,SAP,Head of Global Supply Chain Services,2012,2015,INACTIVE,Other,Lead
1004,227,5,SAP,Head of Global EWM HUB,2010,2012,INACTIVE,Other,Lead
1005,227,6,SAP,Consulting Manager and Head of EMEA Expert Consulting,2006,2010,INACTIVE,Consulting,Lead
1006,227,7,SAP,Business Development Premium Support Engagements,2004-01,2006-06,INACTIVE,Business Development,Professional
1007,227,8,SAP,Senior Solutions Consultant & Project Management,1998-06,2003-12,INACTIVE,Consulting,Senior
1008,227,9,Bosch,Working Student,1997,1998,INACTIVE,Other,Junior
1009,227,10,Schaeffler,Internship,1996,1996,INACTIVE,Other,Junior
1010,227,11,Kaba,Industrial Mechanic,1987-08,1992-01,INACTIVE,Other,Professional
1011,228,0,Apple,Sr. Application Software Engineer,,,UNKNOWN,Information Technology,Senior
1012,229,0,EIKONA AG,Vorstandsvorsitzender,2019-03,,ACTIVE,Other,Management
1013,229,1,EIKONA AG,Geschäftsführer,2019-03,,ACTIVE,Other,Management
1014,229,2,EIKONA AG,Bereichsleitung Logistics / Projektmanager,2015-01,2019-02,INACTIVE,Other,Lead
1015,229,3,MAINCOR Rohrsysteme GmbH & Co. KG,IT-Leiter,2014-01,2014-12,INACTIVE,Information Technology,Lead
1016,229,4,Maincor AG,IT-Leiter,2006-12,2013-12,INACTIVE,Information Technology,Lead
1017,229,5,Julius-Maximilians-Universität Würzburg,"Netwerkadministrator, Systembetreuer, Webmaster",2004-10,2006-12,INACTIVE,Information Technology,Professional
1018,230,0,Principal Vermögensverwaltung AG,Private Equity Investments,2017-12,,ACTIVE,Other,Professional
1019,230,1,Proventis Partners AG,Associate,2015-07,2017-11,INACTIVE,Other,Junior
1020,230,2,Proventis Partners AG,M&A/Corporate Finance Analyst,2013-08,2015-07,INACTIVE,Other,Professional
1021,230,3,Aeris Capital AG,Junior Analyst (Private Equity Investment Team),2010-12,2013-08,INACTIVE,Other,Junior
1022,230,4,AXA Investment Managers,Student Risk Management,2008-09,2011-09,INACTIVE,Other,Junior
1023,230,5,AVANI,Volunteer (Internship),2010-06,2010-08,INACTIVE,Other,Junior
1024,230,6,AXA,Student Asset Management,2007-09,2010-02,INACTIVE,Administrative,Junior
1025,230,7,AXA,Internship Asset Management,2007-06,2007-08,INACTIVE,Other,Junior
1026,231,0,University of Central Lancashire,DevOps Orchestration Manager,2025-01,,ACTIVE,Information Technology,Professional
1027,231,1,University of Central Lancashire,IT Infrastructure and Hosting Manager,2023-05,2025-02,INACTIVE,Information Technology,Professional
1028,231,2,University of Central Lancashire,Interim Head of IT Engineering,2021-05,2023-10,INACTIVE,Information Technology,Lead
1029,231,3,University of Central Lancashire,Senior IT Network Analyst,2020-01,2021-06,INACTIVE,Information Technology,Senior
1030,231,4,University of Central Lancashire,Learning Technologist,2013-02,2020-01,INACTIVE,Information Technology,Professional
1031,231,5,University of Central Lancashire,Senior Analyst,2008-03,2013-01,INACTIVE,Other,Senior
1032,231,6,University of Central Lancashire,Senior Analyst,2001-03,2008-10,INACTIVE,Other,Senior
1033,231,7,Nervesystem Ltd,Managing Director,2019-01,2024-03,INACTIVE,Other,Management
1034,231,8,Valueworks Ltd,IT Manager,2007-11,2008-03,INACTIVE,Information Technology,Professional
1035,231,9,Severnia,Director,2002,2004,INACTIVE,Other,Director
1036,231,10,Scanlite Visual Communications,IT Manager,2000,2001,INACTIVE,Information Technology,Professional
1037,232,0,SPAR Österreich,Leiter Expansion und Projektentwicklung,2010-09,,ACTIVE,Project Management,Lead
1038,233,0,St. Louis Law Partnership,Legal Services,,,UNKNOWN,Other,Professional
1039,234,0,Amphasys,Head of Marketing: Promoting label-free cell analysis technology,2024-03,,ACTIVE,Marketing,Lead
1040,234,1,Amphasys,Head of Marketing and Sales: Promoting label-free cell analysis technology,2020-01,2024-02,INACTIVE,Other,Lead
1041,234,2,SCHRICKEL MARKETING,Providing marketing services for the chemical industry,2019-06,2020-01,INACTIVE,Marketing,Professional
1042,234,3,CABB AG,Market Intelligence Manager,2016-01,2019-05,INACTIVE,Marketing,Professional
1043,234,4,CABB AG,Marketing Manager,2015-01,2015-12,INACTIVE,Marketing,Professional
1044,234,5,CABB AG,New Business Development,2011,2014-12,INACTIVE,Business Development,Professional
1045,234,6,CABB AG,Business Manager,2007-05,2011,INACTIVE,Business Development,Professional
1046,234,7,SF-Chem,Marketing Manager,2002,2007,INACTIVE,Marketing,Professional
1047,234,8,Münzing Chemie,Export Manager Europe,1996,2002,INACTIVE,Purchasing,Professional
1048,234,9,University of Zaragoza,Postdoc,1994,1996,INACTIVE,Other,Professional
1049,234,10,Max Planck Institut für Strahlenchemie,Postdoc,1993,1994,INACTIVE,Other,Professional
1050,235,0,Autohaus Walter Mulfinger GmbH,Kfz-Mechatroniker,2006-09,,ACTIVE,Other,Professional
1051,236,0,HEUSSINGER.de,Grafik Designer,1989-10,,ACTIVE,Marketing,Professional
1052,237,0,Solid Technology Solutions,Chief Technology Officer,2009-08,,ACTIVE,Information Technology,Management
1053,237,1,The Evangelical Free Church of Lac la Biche,Associate Pastor,2004-09,2009-05,INACTIVE,Other,Professional
1054,238,0,Qatar Airways,Manager Regional Key Accounts Americas,2024-01,,ACTIVE,Sales,Professional
1055,238,1,International Transportation and Logistics,Sabbatical & Relocating from Switzerland to New York,2023-03,2023-12,INACTIVE,Other,Professional
1056,238,2,Swiss International Air Lines,Senior Manager Global Sales Cargo,2022-04,2023-02,INACTIVE,Sales,Senior
1057,238,3,Swiss International Air Lines,Head of Cargo Northeast-/Midwest USA & Canada,2017-07,2022-04,INACTIVE,Other,Lead
1058,238,4,Swiss International Air Lines,Head of Cargo Northeast USA & Canada,2015-04,2017-06,INACTIVE,Other,Lead
1059,238,5,Swiss International Air Lines,Senior Manager Flight Optimization Cargo,2013-09,2015-03,INACTIVE,Other,Senior
1060,238,6,Swiss International Air Lines,Manager Flight Optimization Cargo,2010-07,2013-08,INACTIVE,Other,Professional
1061,238,7,Swiss International Air Lines,Sales Management Europe Cargo,2007-01,2010-06,INACTIVE,Sales,Professional
1062,238,8,Swiss International Air Lines,Cargo Sales Representative,2002-06,2006-12,INACTIVE,Sales,Professional
1063,238,9,Gondrand,Air Freight Export,1996,1998,INACTIVE,Other,Professional
1064,239,0,GE Healthcare,Digital Project Managerin Marketing,2020-03,,ACTIVE,Marketing,Professional
1065,239,1,GE Healthcare,Marketing Communications Managerin,2015-04,2020-03,INACTIVE,Marketing,Professional
1066,239,2,GE Healthcare,Trainee/ Junior Marketing Managerin,2013-10,2015-03,INACTIVE,Marketing,Junior
1067,239,3,Novartis,Intern Product Management / Marketing,2012-04,2012-09,INACTIVE,Marketing,Junior
1068,239,4,L'Oréal,Intern Recruitment & Employer Branding,2011-04,2011-09,INACTIVE,Human Resources,Junior
1069,239,5,L'Oréal,Intern Employer Branding,2010-10,2011-03,INACTIVE,Human Resources,Junior
1070,239,6,Universitätsklinikum Tübingen,Intern Nursing and Health Management,2008-11,2009-01,INACTIVE,Other,Junior
1071,240,0,Beckmann Verlag,Mediaberater DpS - Fachzeitschrift f. Schädlingsbekämpfung/SalesManager DpS - Pest Control Magazine,2014-10,,ACTIVE,Sales,Professional
1072,241,0,.,.,,,UNKNOWN,Other,Professional
1073,242,0,European Union Advisory Mission Ukraine (EUAM Ukraine),Transport Officer,,,UNKNOWN,Other,Professional
1074,242,1,European Union Mission in Armenia,Head of Logistics,2023-03,,ACTIVE,Other,Lead
1075,242,2,European Union Advisory Mission Ukraine (EUAM Ukraine),Head of Logistics,2018-01,2022-11,INACTIVE,Other,Lead
1076,243,0,AXRO GmbH,Data Analyst,2024-09,,ACTIVE,Information Technology,Professional
1077,243,1,AXRO GmbH,Junior Business Analytics Manager,2022-01,2024-09,INACTIVE,Information Technology,Junior
1078,243,2,neuefische GmbH - School and Pool for Digital Talent,Trainee Data Analytics,2021-04,2021-07,INACTIVE,Information Technology,Junior
1079,243,3,Zauberfeder GmbH,"Mitarbeiter für Vertrieb, Anzeigen und PR",2016-02,2021-03,INACTIVE,Marketing,Professional
1080,243,4,Stiftung Freilichtmuseum am Kiekeberg,Volontär in Projektentwicklung und Controlling,2015-06,2015-11,INACTIVE,Project Management,Junior
1081,244,0,Western Digital,"Manager Program Management, Engineering",2016-05,2019-06,INACTIVE,Project Management,Professional
1082,244,1,SanDisk,Engineering Program Manager,2013-06,2016-05,INACTIVE,Project Management,Professional
1083,244,2,SMART Storage Systems,Customer Program Manager,2012-05,2013-06,INACTIVE,Customer Support,Professional
1084,244,3,Suntron Corporation,Customer Business Manager/Program Management Lead,2010-07,2011-11,INACTIVE,Project Management,Lead
1085,244,4,Egenera,Demand Planning Manager,2009-08,2010-07,INACTIVE,Purchasing,Professional
1086,244,5,NewView EMS Corp.,Senior Program Manager,2008-11,2009-03,INACTIVE,Project Management,Senior
1087,244,6,ACT Electronics,Senior Program Manager,2002-01,2008-10,INACTIVE,Project Management,Senior
1088,245,0,WEVG Salzgitter GmbH & Co. KG,kfm. Prokurist,2010-01,,ACTIVE,Other,Management
1089,245,1,WEVG Salzgitter GmbH & Co. KG,Teamleiter Steuern,2008-05,2009-12,INACTIVE,Other,Lead
1090,245,2,PricewaterhouseCoopers WPG AG,Senior Associate,2001-11,2008-04,INACTIVE,Other,Senior
1091,246,0,CEIR - Center for Enterprise Information Research at University of Koblenz,Professor,2006-10,,ACTIVE,Other,Professional
1092,246,1,IBD | Integrated Business Design,Founding Partner,2021-12,,ACTIVE,Other,Management
1093,247,0,Edusco construction,Directeur de la construction,2025-01,,ACTIVE,Other,Director
1094,247,1,Groupe Pelco/Dmo,Directeur projet,2023-03,,ACTIVE,Project Management,Director
1095,247,2,Concept SJDL inc,Entrepreneur general et consultat construction,2022-01,,ACTIVE,Consulting,Management
1096,247,3,Concept43 inc,Entrepreneur indépendant,2011-11,2022-01,INACTIVE,Other,Management
1097,247,4,Construction Favco,Directeur des opération et de la construction,2020-10,2021-12,INACTIVE,Project Management,Director
1098,247,5,Construction Simco,Directeur des opérations,2015-09,2020-03,INACTIVE,Other,Director
1099,247,6,Construction NCL,Contre-maître,2010-10,2011-09,INACTIVE,Other,Lead
1100,247,7,DMO Construction,Contre-maître et chef d équipe,2008-03,2010-09,INACTIVE,Other,Lead
1101,248,0,Curaleaf,Chief Executive Officer,,,UNKNOWN,Other,Management
1102,249,0,M H windows decor pvt ltd,Director of Business Development,2000,,ACTIVE,Business Development,Director
1103,250,0,Scheck Lagerhaus Transporte GmbH,Neutraubling,1993-04,,ACTIVE,Other,Professional
1104,251,0,ALTE OLDENBURGER Krankenversicherung AG,Abteilungsdirektor Vertrieb,2009-04,,ACTIVE,Sales,Director
1105,251,1,ALTE OLDENBURGER Krankenversicherung AG,Versicherungskaufmann,1984-08,1986-06,INACTIVE,Other,Professional
1106,252,0,Tetrao,Data Analyst (Sustainable & Fund Finance),2020-03,,ACTIVE,Other,Professional
1107,252,1,nr docusafe,Responsable d'exploitation Transport/Logistique,2019-09,2020-03,INACTIVE,Other,Lead
1108,252,2,GROUPE MAUFFREY,Chargé d'affaires,2014-10,2019-09,INACTIVE,Sales,Lead
1109,252,3,GROUPE MAUFFREY,"Exploitation, affrêtement, commercial, facturation",2013-01,2014-10,INACTIVE,Other,Professional
1110,252,4,Dialie LLC,Commercial,2012-05,2012-07,INACTIVE,Other,Professional
1111,252,5,Decathlon France,Conseiller client,2011-07,2011-07,INACTIVE,Customer Support,Professional
1112,252,6,AZ COM',Assistant graphiste marketing,2011-02,2011-04,INACTIVE,Marketing,Junior
1113,252,7,Ampacet Corporation,Assistant coloriste,2010-07,2010-08,INACTIVE,Other,Junior
1114,252,8,cora Belux,Étudiant Service clients,2008-07,2010-08,INACTIVE,Customer Support,Junior
1115,253,0,Itsy,Kundansvarig,2025-01,,ACTIVE,Sales,Professional
1116,253,1,Easypartner i Sverige AB,Key Account Manager,2024-04,2025-01,INACTIVE,Sales,Professional
1117,253,2,Riddermark Bil,Inköpare,2020-05,2024-04,INACTIVE,Purchasing,Professional
1118,254,0,FalkenSteg,Geschäftsführer,2016-01,,ACTIVE,Other,Management
1119,254,1,Roedl Consulting AG,Rechtsanwalt,2012-04,2015-12,INACTIVE,Other,Professional
1120,254,2,Roedl Consulting AG,Partner,2012-04,2015-12,INACTIVE,Business Development,Management
1121,254,3,mbb consult GmbH,Associate Partner,2005-10,2012-03,INACTIVE,Consulting,Professional
1122,255,0,Bürgeramt Bremen,Referatsleiter,2023-10,,ACTIVE,Other,Lead
1123,255,1,Bürgeramt Bremen,stellvertretender Referatsleiter,2022-06,2023-09,INACTIVE,Other,Lead
1124,255,2,Bürgeramt Bremen,Teamleiter,2020-02,2022-05,INACTIVE,Other,Lead
1125,255,3,Freie Hansestadt Bremen - Der Senator für Inneres - Bürgeramt,Verwaltungsangestellter,2005-10,,ACTIVE,Administrative,Professional
1126,256,0,Evonik,Global IT | Solution Architect Supply Chain Transportation,2021-09,,ACTIVE,Information Technology,Professional
1127,256,1,Evonik,Logistics Antwerp | Assistant Logistics Solutions,2017-04,2021-08,INACTIVE,Other,Junior
1128,256,2,Evonik,Logistics Wesseling | Head of Forwarding Department,2014-04,2017-03,INACTIVE,Other,Lead
1129,256,3,Evonik,Logistics Wesseling | Junior Project Manager,2012-03,2014-03,INACTIVE,Project Management,Junior
1130,256,4,Evonik,Logistics Wesseling | Scheduler and Key User,2009-01,2012-02,INACTIVE,Other,Professional
